access march,0.035589
conversational agent,0.029172
machine talking,0.023921
machine communication,0.019837
black box,0.018087
andrea guzman,0.015753
-,-
Topic,23
online available,0.05359
memento flori,0.05307
abstract holographic,0.044225
life abstract,0.028096
memory capsule,0.027576
virtual reality,0.027055
virtual environment,0.026015
family member,0.024454
figure figure,0.022893
jul online,0.021852
-,-
Topic,24
international conference,0.057832
field camera,0.054217
entoptic field,0.053012
artifcial intelligence,0.051807
machine learning,0.050603
aigenerated dance,0.033133
recurrent neural,0.027711
public literacy,0.025904
capture datum,0.023494
generate movement,0.023494
-,-
Topic,25
conversational system,0.094435
infinite guide,0.060708
relational thing,0.040472
thing talk,0.032884
conversational interface,0.016864
hybrid intention,0.016864
relationality persuasiveness,0.016442
participatory method,0.015599
research inquiry,0.015177
figure tiwwa,0.013491
-,-
Topic,26
boost creativity,0.15263
creativity research,0.036175
systematic review,0.035679
humanrobot interaction,0.029237
robot design,0.023291
creative process,0.018335
creativity child,0.016849
creativity level,0.016849
result show,0.015362
behavior robot,0.015362
-,-
Topic,27
smart mirror,0.05518
url page,0.042166
scenario writer,0.029672
doi url,0.028111
synopsis writer,0.026549
feel like,0.026028
issn doi,0.021864
design workbook,0.020302
writing process,0.016138
scenario synopsis,0.016138
-,-
Topic,28
meme creator,0.072777
social medium,0.068284
internet meme,0.04133
interactive documentary,0.028751
creator ownership,0.028751
future meme,0.027853
blockchain technology,0.026954
meme monetization,0.023361
term condition,0.021564
creativity aesthetic,0.021564
-,-
Topic,29
future scenario,0.11216
imaginative futuremaking,0.062893
online library,0.045074
scenario generate,0.042977
predictive futuremaking,0.042977
futuremaking approach,0.03564
rindova martins,0.03564
predictive imaginative,0.031447
plausibility desirability,0.031447
condition online,0.023061
-,-
Topic,30
respiratory care,0.10214
deep learning,0.088678
breathe waveform,0.082344
generative deep,0.068884
breathing waveform,0.057007
care expert,0.051465
human breathing,0.04038
respiratory physician,0.030087
latent space,0.025337
deep generative,0.024545
-,-
